evalue	bitscore	pident	length	qlen	slen	q_union	s_union	qcov	scov	coverage	coverage_type	qseqid	sseqid	task	db	task_used
83.0	18.3	100.0	9.0	187.0	50.0	18	9	0.0962566844919786	0.18	0.18	weak	CL00025	2021_Yu_Karyotyping_Dasypyrum_breviaristatum_chromosomes_oligo-pDb12H	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	945.0	36	41	0.1925133689839572	0.04338624338624339	0.1925133689839572	weak	CL00025	2022_Chen_Morphological,_cytological,_and_molecular_St2-80	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	334.0	8	8	0.0427807486631016	0.023952095808383235	0.0427807486631016	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL131	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	662.0	16	16	0.0855614973262032	0.02416918429003021	0.0855614973262032	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL148	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	333.0	8	8	0.0427807486631016	0.024024024024024024	0.0427807486631016	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL149	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	369.0	9	9	0.0481283422459893	0.024390243902439025	0.0481283422459893	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL170	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	487.0	16	16	0.0855614973262032	0.03285420944558522	0.0855614973262032	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL18	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	504.0	19	35	0.10160427807486631	0.06944444444444445	0.10160427807486631	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL193	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	553.0	10	10	0.053475935828877004	0.018083182640144666	0.053475935828877004	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL198	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	178.0	8	8	0.0427807486631016	0.0449438202247191	0.0449438202247191	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL239	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	251.0	9	9	0.0481283422459893	0.035856573705179286	0.0481283422459893	weak	CL00025	2022_Kroupin_Aegilops_crassa_Boiss._repeatome_characterized_CL60	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	1585.0	50	61	0.26737967914438504	0.038485804416403785	0.26737967914438504	weak	CL00025	2022_Pan_Identification_of_5P_pAcpCR2	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	58.0	8	8	0.0427807486631016	0.13793103448275862	0.13793103448275862	weak	CL00025	2022_Sun_Development_and_application_oligo-pAc6	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	247.0	9	9	0.0481283422459893	0.03643724696356275	0.0481283422459893	weak	CL00025	2022_Yang_Cytogenetic_Identification_pThp80.1	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	292.0	8	8	0.0427807486631016	0.0273972602739726	0.0427807486631016	weak	CL00025	2022_Zhang_Molecular_Cytogenetic_Identification_of_the_Wheat_oligo-pHv62-1	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	334.0	8	8	0.0427807486631016	0.023952095808383235	0.0427807486631016	weak	CL00025	AC4x_CL131_334nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	369.0	13	17	0.06951871657754011	0.04607046070460705	0.06951871657754011	weak	CL00025	AC4x_CL170_369nt	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	487.0	16	16	0.0855614973262032	0.03285420944558522	0.0855614973262032	weak	CL00025	AC4x_CL18_487nt	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	504.0	19	35	0.10160427807486631	0.06944444444444445	0.10160427807486631	weak	CL00025	AC4x_CL193_504nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	316.0	9	9	0.0481283422459893	0.028481012658227847	0.0481283422459893	weak	CL00025	AC4x_CL209_316nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	319.0	9	9	0.0481283422459893	0.02821316614420063	0.0481283422459893	weak	CL00025	AC4x_CL219_319nt	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	312.0	8	8	0.0427807486631016	0.02564102564102564	0.0427807486631016	weak	CL00025	AC4x_CL228_312nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	320.0	9	9	0.0481283422459893	0.028125	0.0481283422459893	weak	CL00025	AC4x_CL232_320nt	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	178.0	8	8	0.0427807486631016	0.0449438202247191	0.0449438202247191	weak	CL00025	AC4x_CL239_178nt	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	820.0	16	16	0.0855614973262032	0.01951219512195122	0.0855614973262032	weak	CL00025	AC4x_CL257_820nt	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	1307.0	60	54	0.32085561497326204	0.041315990818668706	0.32085561497326204	weak	CL00025	AC4x_CL258_1307nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	339.0	17	17	0.09090909090909091	0.05014749262536873	0.09090909090909091	weak	CL00025	AC4x_CL3_339nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	251.0	9	9	0.0481283422459893	0.035856573705179286	0.0481283422459893	weak	CL00025	AC4x_CL60_251nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	145.0	9	9	0.0481283422459893	0.06206896551724138	0.06206896551724138	weak	CL00025	AC6x_CL232_145nt	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	37.0	8	8	0.0427807486631016	0.21621621621621623	0.21621621621621623	weak	CL00025	BSCL242-2	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	279.0	8	8	0.0427807486631016	0.02867383512544803	0.0427807486631016	weak	CL00025	CL116	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	370.0	34	34	0.18181818181818182	0.0918918918918919	0.18181818181818182	weak	CL00025	CL178_1	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	366.0	8	16	0.0427807486631016	0.04371584699453552	0.04371584699453552	weak	CL00025	CL230	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	118.0	16	16	0.0855614973262032	0.13559322033898305	0.13559322033898305	weak	CL00025	CL232	blastn-short	oligo	blastn-short
328.0	16.4	91.667	12.0	187.0	119.0	20	20	0.10695187165775401	0.16806722689075632	0.16806722689075632	weak	CL00025	CL301	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	380.0	8	8	0.0427807486631016	0.021052631578947368	0.0427807486631016	weak	CL00025	CL75	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	516.0	9	14	0.0481283422459893	0.027131782945736434	0.0481283422459893	weak	CL00025	FAT	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	929.0	25	25	0.13368983957219252	0.02691065662002153	0.13368983957219252	weak	CL00025	Oligo-1AL	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	663.0	26	32	0.13903743315508021	0.048265460030165915	0.13903743315508021	weak	CL00025	Oligo-1AS	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	576.0	26	26	0.13903743315508021	0.04513888888888889	0.13903743315508021	weak	CL00025	Oligo-2BS	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	37.0	9	9	0.0481283422459893	0.24324324324324326	0.24324324324324326	weak	CL00025	Oligo-37	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	61.0	8	8	0.0427807486631016	0.13114754098360656	0.13114754098360656	weak	CL00025	Oligo-3BL	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	556.0	17	25	0.09090909090909091	0.044964028776978415	0.09090909090909091	weak	CL00025	Oligo-3D	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	103.0	16	16	0.0855614973262032	0.1553398058252427	0.1553398058252427	weak	CL00025	Oligo-3DS	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	428.0	16	16	0.0855614973262032	0.037383177570093455	0.0855614973262032	weak	CL00025	Oligo-428	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	562.0	16	16	0.0855614973262032	0.028469750889679714	0.0855614973262032	weak	CL00025	Oligo-4BS	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	505.0	16	16	0.0855614973262032	0.031683168316831684	0.0855614973262032	weak	CL00025	Oligo-5AL	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	536.0	8	8	0.0427807486631016	0.014925373134328358	0.0427807486631016	weak	CL00025	Oligo-6DS.1	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	626.0	8	8	0.0427807486631016	0.012779552715654952	0.0427807486631016	weak	CL00025	Oligo-6DS.2	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	510.0	16	16	0.0855614973262032	0.03137254901960784	0.0855614973262032	weak	CL00025	Oligo-7AL	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	100.0	8	8	0.0427807486631016	0.08	0.08	weak	CL00025	Oligo-7DL	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	104.0	16	16	0.0855614973262032	0.15384615384615385	0.15384615384615385	weak	CL00025	P104	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	120.0	8	8	0.0427807486631016	0.06666666666666667	0.06666666666666667	weak	CL00025	P120	blastn-short	oligo	blastn-short
21.0	20.3	92.857	14.0	187.0	143.0	14	28	0.0748663101604278	0.1958041958041958	0.1958041958041958	weak	CL00025	P143	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	320.0	18	18	0.0962566844919786	0.05625	0.0962566844919786	weak	CL00025	P320	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	335.0	17	17	0.09090909090909091	0.050746268656716415	0.09090909090909091	weak	CL00025	P335	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	369.0	13	17	0.06951871657754011	0.04607046070460705	0.06951871657754011	weak	CL00025	P369	blastn-short	oligo	blastn-short
0.006	32.2	100.0	16.0	187.0	38.0	46	27	0.24598930481283424	0.7105263157894737	0.7105263157894737	partial	CL00025	P38	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	419.0	8	8	0.0427807486631016	0.01909307875894988	0.0427807486631016	weak	CL00025	P419	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	252.0	16	16	0.0855614973262032	0.06349206349206349	0.0855614973262032	weak	CL00025	P431	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	436.0	9	27	0.0481283422459893	0.06192660550458716	0.06192660550458716	weak	CL00025	P436	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	448.0	24	24	0.12834224598930483	0.05357142857142857	0.12834224598930483	weak	CL00025	P448	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	53.0	10	10	0.053475935828877004	0.18867924528301888	0.18867924528301888	weak	CL00025	P496	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	501.0	24	24	0.12834224598930483	0.04790419161676647	0.12834224598930483	weak	CL00025	P501	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	501.0	19	25	0.10160427807486631	0.0499001996007984	0.10160427807486631	weak	CL00025	P523	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	317.0	9	17	0.0481283422459893	0.05362776025236593	0.05362776025236593	weak	CL00025	P631	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	68.0	10	20	0.053475935828877004	0.29411764705882354	0.29411764705882354	weak	CL00025	P68	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	71.0	9	9	0.0481283422459893	0.1267605633802817	0.1267605633802817	weak	CL00025	P71	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	295.0	16	12	0.0855614973262032	0.04067796610169491	0.0855614973262032	weak	CL00025	P720	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	945.0	36	41	0.1925133689839572	0.04338624338624339	0.1925133689839572	weak	CL00025	ST2-80	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	662.0	16	16	0.0855614973262032	0.02416918429003021	0.0855614973262032	weak	CL00025	TB_CL148_662nt	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	56.0	17	17	0.09090909090909091	0.30357142857142855	0.30357142857142855	weak	CL00025	pAs1-3	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	745.0	17	9	0.09090909090909091	0.012080536912751677	0.09090909090909091	weak	CL00025	pSc119_1	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	80.0	8	8	0.0427807486631016	0.1	0.1	weak	CL00025	pThp3_93_0	blastn-short	oligo	blastn-short
328.0	16.4	100.0	8.0	187.0	80.0	8	8	0.0427807486631016	0.1	0.1	weak	CL00025	pThp3_96_0	blastn-short	oligo	blastn-short
21.0	20.3	100.0	10.0	187.0	80.0	10	10	0.053475935828877004	0.125	0.125	weak	CL00025	pThp3_96_1	blastn-short	oligo	blastn-short
83.0	18.3	100.0	9.0	187.0	80.0	17	17	0.09090909090909091	0.2125	0.2125	weak	CL00025	pThp5_121_0	blastn-short	oligo	blastn-short
1.6	31.0	94.737	19.0	187.0	7919.0	19	19	0.10160427807486631	0.002399292840005051	0.10160427807486631	weak	CL00025	ref|AY054378.1|	blastn	ncbi	blastn
5.2	31.0	94.737	19.0	561.0	7919.0	57	19	0.10160427807486631	0.002399292840005051	0.10160427807486631	weak	CL00025	ref|AY054378.1|	blastn	ncbi_x3	blastn
1.3e-20	96.9	96.552	58.0	187.0	851.0	63	76	0.33689839572192515	0.08930669800235018	0.33689839572192515	weak	CL00025	ref|JQ640575.1|	blastn	ncbi	blastn
4.28e-20	96.9	96.552	58.0	561.0	851.0	174	58	0.31016042780748665	0.0681551116333725	0.31016042780748665	weak	CL00025	ref|JQ640575.1|	blastn	ncbi_x3	blastn
1.3e-20	96.9	96.552	58.0	187.0	851.0	58	58	0.31016042780748665	0.0681551116333725	0.31016042780748665	weak	CL00025	ref|JQ640575.1|	dc-megablast	ncbi	dc-megablast
4.28e-20	96.9	96.552	58.0	561.0	851.0	174	58	0.31016042780748665	0.0681551116333725	0.31016042780748665	weak	CL00025	ref|JQ640575.1|	dc-megablast	ncbi_x3	dc-megablast
1.09e-20	97.1	96.552	58.0	187.0	851.0	58	58	0.31016042780748665	0.0681551116333725	0.31016042780748665	weak	CL00025	ref|JQ640575.1|	megablast	ncbi	megablast
3.54e-20	97.1	96.552	58.0	561.0	851.0	174	58	0.31016042780748665	0.0681551116333725	0.31016042780748665	weak	CL00025	ref|JQ640575.1|	megablast	ncbi_x3	megablast
5.5	28.3	100.0	15.0	187.0	1988.0	15	15	0.08021390374331551	0.007545271629778672	0.08021390374331551	weak	CL00025	ref|KC775783.1|	blastn	ncbi	blastn
1.6	30.1	100.0	16.0	187.0	7269.0	16	16	0.0855614973262032	0.0022011280781400466	0.0855614973262032	weak	CL00025	ref|KT724939.1|	blastn	ncbi	blastn
5.2	30.1	100.0	16.0	561.0	7269.0	48	16	0.0855614973262032	0.0022011280781400466	0.0855614973262032	weak	CL00025	ref|KT724939.1|	blastn	ncbi_x3	blastn
5.5	28.3	87.5	24.0	187.0	2500.0	22	24	0.11764705882352941	0.0096	0.11764705882352941	weak	CL00025	ref|XM_044483328.1|	blastn	ncbi	blastn
5.5	28.3	87.5	24.0	187.0	2348.0	22	24	0.11764705882352941	0.010221465076660987	0.11764705882352941	weak	CL00025	ref|XM_044499945.1|	blastn	ncbi	blastn
5.5	28.3	87.5	24.0	187.0	2462.0	22	24	0.11764705882352941	0.00974817221770918	0.11764705882352941	weak	CL00025	ref|XM_048706369.1|	blastn	ncbi	blastn
26.0	22.3	100.0	11.0	866.0	662.0	81	276	0.09353348729792148	0.4169184290030212	0.4169184290030212	weak	CL00026	17-172	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	553.0	63	138	0.07274826789838337	0.24954792043399637	0.24954792043399637	weak	CL00026	17-202	blastn-short	oligo	blastn-short
401.0	18.3	92.308	13.0	866.0	1128.0	51	140	0.05889145496535797	0.12411347517730496	0.12411347517730496	weak	CL00026	17-251	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	1602.0	56	99	0.06466512702078522	0.06179775280898876	0.06466512702078522	weak	CL00026	17-62	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	333.0	34	87	0.03926096997690531	0.26126126126126126	0.26126126126126126	weak	CL00026	18-158	blastn-short	oligo	blastn-short
1.6	26.3	100.0	13.0	866.0	1140.0	13	39	0.015011547344110854	0.034210526315789476	0.034210526315789476	weak	CL00026	19-202	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	1987_Lapitan_Genomic_and_Phylogenetic_Relationships_pSc119.2	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	1375.0	126	126	0.14549653579676675	0.09163636363636364	0.14549653579676675	weak	CL00026	1988_McIntyre_Amplification_and_dispersion_of_repeated_1.4_kb_family	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	620.0	9	9	0.010392609699769052	0.014516129032258065	0.014516129032258065	weak	CL00026	1988_Xin-Appels_Occurrence_of_rye_(Secale_cereale)_350-family_repeat	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	277.0	18	12	0.020785219399538105	0.04332129963898917	0.04332129963898917	weak	CL00026	1990_Zhang_Characterization_and_distribution_pLe2	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	396.0	37	37	0.042725173210161664	0.09343434343434344	0.09343434343434344	weak	CL00026	1992_De_Pace_Molecular_and_chromosomal_characterization.pdf_p380	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	419.0	9	9	0.010392609699769052	0.021479713603818614	0.021479713603818614	weak	CL00026	1994_Bournival_Isolation_of_a_new_species-specific_repetitive_sequence_from_1-E6HcII-1	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	396.0	37	37	0.042725173210161664	0.09343434343434344	0.09343434343434344	weak	CL00026	1994_Frediani_Redundancy_Modulation.pdf_396-bp_repeat	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	292.0	36	28	0.04157043879907621	0.0958904109589041	0.0958904109589041	weak	CL00026	1995_Li_Isolation,_characterization_and_application.pdf_pHv62	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	382.0	11	11	0.012702078521939953	0.028795811518324606	0.028795811518324606	weak	CL00026	1996_Vershinin_Molecular_Diversification_pSc200	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	1096.0	44	47	0.050808314087759814	0.04288321167883212	0.050808314087759814	weak	CL00026	1997_Galasso_Genomic_Organization_And.pdf_pDbKB45	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	400.0	27	36	0.03117782909930716	0.09	0.09	weak	CL00026	1997_Galasso_Genomic_Organization_And.pdf_pDbKB49	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	382.0	11	11	0.012702078521939953	0.028795811518324606	0.028795811518324606	weak	CL00026	1997_Galasso_Genomic_Organization_And.pdf_pSc200	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	292.0	36	28	0.04157043879907621	0.0958904109589041	0.0958904109589041	weak	CL00026	1999_Uslu_Characterization_of_Dasypyrum_Villosum_(L.)_Candargy.pdf_pHv62	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	1999_Uslu_Characterization_of_Dasypyrum_Villosum_(L.)_Candargy.pdf_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2003_Brasiliero-Vidal_Chromosome_characterization_in_Thinopyrum_pSc119.2	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	383.0	19	19	0.021939953810623556	0.04960835509138381	0.04960835509138381	weak	CL00026	2008_Guo_Identification_of_Wheat_Chromosomes.pdf_pDvTU383	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	292.0	36	28	0.04157043879907621	0.0958904109589041	0.0958904109589041	weak	CL00026	2008_Wilson_PRODUCTION_OF_WHEAT-HAYNALDIA_VILLOSA.pdf_pHv62	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	383.0	19	19	0.021939953810623556	0.04960835509138381	0.04960835509138381	weak	CL00026	2009_Yuan_Centromeric_distribution_of_350-family.pdf_pDvTU383	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	1036.0	75	84	0.08660508083140878	0.08108108108108109	0.08660508083140878	weak	CL00026	2010_Wu_Cloning_And_Characterization_pAx07	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	817.0	85	91	0.09815242494226328	0.11138310893512852	0.11138310893512852	weak	CL00026	2010_Wu_Cloning_And_Characterization_pAx11	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2011_Georgieva_Molecular_cytogenetic_characterization_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	92.308	13.0	866.0	491.0	22	22	0.025404157043879907	0.04480651731160896	0.04480651731160896	weak	CL00026	2011_Tang_A_new_long_terminal_repeat_pMD232-500	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	292.0	36	28	0.04157043879907621	0.0958904109589041	0.0958904109589041	weak	CL00026	2012_Grosso_Flow_Sorting_and_Molecular_Cytogenetic_pHv62	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2012_Grosso_Flow_Sorting_and_Molecular_Cytogenetic_pSc119.2	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	68.0	11	11	0.012702078521939953	0.16176470588235295	0.16176470588235295	weak	CL00026	2012_Li_Chromosomal_distribution_of_a_new_centromeric_Ty3-gypsy_pDbC2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2012_Linc_A_FISH_Karyotype_to_Study_Chromosome_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2012_Tomas_Chromosomal_characterization_in_native_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	694.0	18	18	0.020785219399538105	0.025936599423631124	0.025936599423631124	weak	CL00026	2013_Gong_Development_and_utilization_of_new_sequenced_4I694	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2013_Zhang_Distribution_Of_Highly_Repeated.pdf_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	92.308	13.0	866.0	1793.0	167	182	0.1928406466512702	0.1015058561070831	0.1928406466512702	weak	CL00026	2015_Han_Degenerate_Oligonucleotide_pAcPR1	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2015_Salina_A_Thinopyrum_intermedium_chromosome_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	871.0	9	9	0.010392609699769052	0.010332950631458095	0.010392609699769052	weak	CL00026	2015_Ye_The_Effects_Of_Chromosome_6P_pAcCR1	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2016_Kruppa_McGISH_identification_and_phenotypic_description_of_leaf_rust_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	292.0	36	28	0.04157043879907621	0.0958904109589041	0.0958904109589041	weak	CL00026	2016_Li_Molecular_cytogenetic_characterization_of.pdf_oligo-pHv62-1	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	504.0	9	9	0.010392609699769052	0.017857142857142856	0.017857142857142856	weak	CL00026	2016_Patokar_Molecular_Cytogenetic_pSc119.2	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	871.0	9	9	0.010392609699769052	0.010332950631458095	0.010392609699769052	weak	CL00026	2017_Han_Isolation_And_Application_pAcCR1	blastn-short	oligo	blastn-short
401.0	18.3	100.0	9.0	866.0	1025.0	50	54	0.057736720554272515	0.05268292682926829	0.057736720554272515	weak	CL00026	2017_Han_Isolation_And_Application_pAcP43	blastn-short	oligo	blastn-short
101.0	20.3	92.857	14.0	866.0	1746.0	107	113	0.1235565819861432	0.06471935853379153	0.1235565819861432	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR10	blastn-short	oligo	blastn-short
401.0	18.3	92.308	13.0	866.0	1704.0	128	133	0.14780600461893764	0.07805164319248827	0.14780600461893764	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR2	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	1192.0	46	46	0.053117782909930716	0.03859060402684564	0.053117782909930716	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR3	blastn-short	oligo	blastn-short
101.0	20.3	92.857	14.0	866.0	1407.0	161	183	0.1859122401847575	0.1300639658848614	0.1859122401847575	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR4	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	728.0	73	68	0.08429561200923788	0.09340659340659341	0.09340659340659341	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR5	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	537.0	69	76	0.07967667436489607	0.14152700186219738	0.14152700186219738	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR7	blastn-short	oligo	blastn-short
101.0	20.3	100.0	10.0	866.0	822.0	38	38	0.04387990762124711	0.046228710462287104	0.046228710462287104	weak	CL00026	2017_Han_Isolation_And_Application_pAcPR9	blastn-short	oligo	blastn-short
26.0	22.3	100.0	11.0	866.0	1086.0	105	106	0.12124711316397228	0.09760589318600368	0.12124711316397228	weak	CL00026	2017_Han_Isolation_And_Application_pAcTR1	blastn-short	oligo	blastn-short
1.6	26.3	100.0	13.0	866.0	1268.0	128	125	0.14780600461893764	0.09858044164037855	0.14780600461893764	weak	CL00026	2017_Han_Isolation_And_Application_pAcTR2	blastn-short	oligo	blastn-short
